번호,개방서비스명,인허가일자,상세영업상태명,폐업일자,사업장명,업태구분명,업종구분
1499,일반음식점,2025-03-21,영업,,카츠 네지로,일식,일식
1500,일반음식점,2025-03-21,영업,,시집,기타,카페/제과제빵
1501,일반음식점,2025-03-20,영업,,상구네돼지구이 대구종로점,식육(숯불구이),고기집
1502,일반음식점,2025-03-20,영업,,구르메쇼쿠도 종로직영점,일식,일식
1503,일반음식점,2025-03-19,폐업,2025-03-20,디저트문정(Dessert Moonjung),기타,카페/제과제빵
1504,일반음식점,2025-03-18,영업,,후라이드 참 잘하는집,호프/통닭,치킨
1505,일반음식점,2025-03-17,폐업,2025-03-27,어글라스오브,기타,카페/제과제빵
1506,일반음식점,2025-03-14,영업,,탄복,한식,한식
1507,일반음식점,2025-03-12,영업,,유메이드,기타,카페/제과제빵
1508,일반음식점,2025-03-12,영업,,대천국밥 동아쇼핑점,한식,한식
1509,일반음식점,2025-03-12,영업,,라비다로카(LAVIDALOCA),경양식,양식
1510,일반음식점,2025-03-12,폐업,2025-03-20,츄르 호떡,기타,분식
1511,일반음식점,2025-03-11,영업,,엄마손동동주 남산점,한식,한식
1512,일반음식점,2025-03-10,영업,,차여사 돼지국밥,한식,한식
1513,일반음식점,2025-03-10,영업,,큐(Kew),기타,카페/제과제빵
1514,일반음식점,2025-03-10,영업,,가마솥순대국밥,한식,한식
1515,일반음식점,2025-03-10,영업,,이에커피로스터스,기타,카페/제과제빵
1516,일반음식점,2025-03-10,영업,,이에커피,기타,카페/제과제빵
1517,일반음식점,2025-03-10,영업,,룰루막창 남산점,기타,고기집
1518,일반음식점,2025-03-07,영업,,안녕하세요,한식,한식
1520,일반음식점,2025-03-06,영업,,연막창 교동점,한식,한식
1521,일반음식점,2025-03-05,영업,,걸리버막창 동성로점,한식,고기집
1522,일반음식점,2025-03-04,영업,,베네스,한식,한식
1523,일반음식점,2025-02-28,영업,,모락,한식,한식
1524,일반음식점,2025-02-27,영업,,파로스(Pharos),경양식,양식
1525,일반음식점,2025-02-27,영업,,칸다 후쿠주,일식,일식
1526,일반음식점,2025-02-27,영업,,할매가한우곰탕,식육(숯불구이),고기집
1527,일반음식점,2025-02-26,영업,,수창횟집,횟집,한식
1528,일반음식점,2025-02-26,영업,,맛나칠리염통꼬치,기타,분식
1529,일반음식점,2025-02-25,영업,,아지트,한식,한식
1530,일반음식점,2025-02-25,폐업,2025-03-13,피넛버터바나나,기타,카페/제과제빵
1531,일반음식점,2025-02-24,영업,,텐텐막창,식육(숯불구이),고기집
1532,일반음식점,2025-02-20,영업,,빠세 웨스턴 펍(BBASAE Western PUB),호프/통닭,주점
1533,일반음식점,2025-02-20,영업,,처갓집 양념치킨 대구시청점,호프/통닭,치킨
1534,일반음식점,2025-02-20,폐업,2025-02-27,주식회사 세계닭집,한식,한식
1535,일반음식점,2025-02-18,영업,,파로스(Pharos),경양식,양식
1536,일반음식점,2025-02-14,폐업,2025-03-20,테쿠루,기타,일식
1537,일반음식점,2025-02-12,영업,,멘야라츠,일식,일식
1538,일반음식점,2025-02-11,영업,,빵관심,기타 휴게음식점,카페/제과제빵
1540,일반음식점,2025-02-05,영업,,사심,한식,한식
1541,일반음식점,2025-02-04,영업,,콩나물과 시래기밥 맛집,한식,한식
1542,일반음식점,2025-02-04,폐업,2025-02-19,코밤(COBHAM),경양식,양식
1543,일반음식점,2025-01-24,영업,,피키차일드다이닝,"외국음식전문점(인도,태국등)",기타
1544,일반음식점,2025-01-24,영업,,하바네로 종로점,"외국음식전문점(인도,태국등)",기타
1545,일반음식점,2025-01-23,영업,,엘플레이스,한식,한식
1546,일반음식점,2025-01-22,영업,,터틀턴베이크(TURTLETURN BAKE),기타,카페/제과제빵
1547,일반음식점,2025-01-22,영업,,뜨라또리아 나탈레,"외국음식전문점(인도,태국등)",기타
1548,일반음식점,2025-01-21,영업,,향촌1번가,한식,한식
1549,일반음식점,2025-01-21,영업,,명품호떡,분식,분식
1550,일반음식점,2025-01-20,영업,,보틀캠프,경양식,양식
1551,일반음식점,2025-01-20,영업,,신비족발,한식,한식
1552,일반음식점,2025-01-17,폐업,2025-02-20,테쿠루,기타,일식
1553,일반음식점,2025-01-16,영업,,(주)이랜드이츠 피자몰 동아쇼핑점,기타,양식
1554,일반음식점,2025-01-15,영업,,물결집,횟집,주점
1555,일반음식점,2025-01-15,영업,,우돈명가 본점,일식,일식
1556,일반음식점,2025-01-13,영업,,이로운샤브 삼덕점,한식,한식
1557,일반음식점,2025-01-13,영업,,엄마밥상 한식뷔페,한식,한식
1558,일반음식점,2025-01-13,영업,,명덕총각족발 대봉점,한식,한식
1560,일반음식점,2025-01-09,영업,,동양맥주 대구대봉점,기타,주점
1561,일반음식점,2025-01-09,영업,,밥스토랑 남산점,경양식,양식
1562,일반음식점,2025-01-09,영업,,코밤(COBHAM),분식,분식
1563,일반음식점,2025-01-09,폐업,2025-02-05,나이스라이스(NIce_Rice),기타,카페/제과제빵
1564,일반음식점,2025-01-08,영업,,제순식당 대구동아백화점쇼핑점,한식,한식
